model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
qwen2.5-coder:32b,no_review,crn-000336,2304,304,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000663,2388,886,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001131,2454,235,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000857,2516,423,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007753,2238,264,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013753,2443,548,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013704,2504,634,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014042,2408,322,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005393,2278,830,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014260,2150,181,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004286,2151,388,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000827,1917,383,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007065,2241,148,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010590,2412,837,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009751,1885,256,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006496,1947,226,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000444,2129,766,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007705,2800,450,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011191,1959,361,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005539,1772,243,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006411,2153,261,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000478,2649,188,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004497,2456,565,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003635,2107,459,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009000,2181,270,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012104,2602,385,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012316,1846,304,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012413,2350,272,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003406,1986,341,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006839,2429,525,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011433,2182,325,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001278,2074,351,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010326,2278,501,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008593,2000,297,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012812,1767,394,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012386,2884,581,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012253,1763,311,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010095,1951,220,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007295,2498,479,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011000,2077,432,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002198,1764,481,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004105,2176,617,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003607,1853,303,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012824,2381,598,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000092,1091,449,unclosed_code_fence,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-014180,2172,758,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010808,2351,147,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002432,2156,272,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011473,1709,951,unclosed_code_fence,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-006832,2018,511,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001201,2279,620,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013996,1697,282,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003702,2232,1063,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-003871,2586,261,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010430,2472,576,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004675,2282,220,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010854,1732,433,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012125,2303,156,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008428,2338,810,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004727,2108,291,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005008,2064,557,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009378,2044,623,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011161,2595,1276,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-006249,1988,691,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006930,1961,285,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004874,1707,490,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004950,1870,417,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014455,2315,330,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005173,2092,161,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005439,1943,210,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010945,2306,424,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006004,2228,1085,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-011317,1999,282,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013284,1686,339,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000027,2301,271,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011676,2239,754,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012955,2765,551,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013896,1898,295,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013450,2300,859,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012971,2311,475,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002624,1789,816,unclosed_code_fence,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-011038,2463,585,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005472,2415,785,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002547,2224,612,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010990,1895,281,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005899,2181,296,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014184,2731,598,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007084,2197,352,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006087,2157,650,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001241,2225,385,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007050,2607,1167,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004315,2732,350,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012705,1668,480,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005494,2301,374,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013936,2023,306,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008333,2268,460,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011327,2091,419,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003353,1732,486,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001710,1978,421,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008719,1936,381,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004986,2031,848,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-008953,1829,300,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004696,2039,174,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004025,2063,457,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008341,593,592,unclosed_code_fence,no_code_fence_used_raw_text,
qwen2.5-coder:32b,no_review,crn-001208,2447,342,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010235,2250,375,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007537,2872,550,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010635,2514,569,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002158,2497,321,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004375,2030,659,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003933,2255,646,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004296,2276,514,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005213,2157,572,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009794,2229,260,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014204,2093,1051,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003876,1876,446,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001129,2099,513,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008291,2505,304,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009625,2364,319,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001003,2597,1059,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-004891,2115,879,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008026,1642,290,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009159,2318,342,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006973,2153,267,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004700,2208,601,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007499,2596,527,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014250,2148,260,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007939,2452,564,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012415,2763,598,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000244,2657,884,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014196,2274,783,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004115,1897,509,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003023,1467,327,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008839,2162,236,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005591,2223,460,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006638,2010,533,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
